Term Code,Class,Title,Crn,Instructor,Cap,Enrl,Days,Times,Location,Type
202030,BMKT 446-001,Marketing for Entrepreneurs,35430,"Reeder, Martha Joh",27,10,MW,1510-1625,JABS 407,L
202030,BMKT 491-001,Special Topics,35371,"Van Steenburg, Eric",12,18,TR,1340-1445,JABS 211,L
202030,BMKT 499-001,Senior Capstone:Marketing Mgmt,30253,"Shehryar, Omar",30,31,TR,0925-1040,JABS 415,L
202030,BMKT 499-002,Senior Capstone:Marketing Mgmt,30254,"Shehryar, Omar",30,31,TR,1215-1330,JABS 415,L
202030,CAA 481-001,CAA Ambassador Seminar,33752,"Palin, JoDee",20,0,M,1900-1955,CHEEVE 210,M
202030,CAA 490R-001,Collaborative Rsch/Creative,31629,"Newhouse, Meta",30,0,,-, ,I
202030,CAA 490R-005,Collaborative Rsch/Creative,32690,"Cornwell, Nancy",16,1,TR,1630-1745,WILSON 1148,L
202030,CAPP 120-001,Introduction to Computers,32819,"Brown, Lisa",25,9,W,1200-1315,REID 302,L
202030,CAPP 156-001,Microsoft Excel,34573,"Brown, Lisa",25,20,W,1325-1440,REID 302,L
202030,CEEX 280-709,Continuing Education Units,34241,"Mohr, Virginia",15,0,,-, ,L
202030,CHIN 102D-001,Elementary Chinese II,31871,"Li, Hua",30,24,MWF,1100-1150,HARRIS 115,L
202030,CHIN 202D-001,Intermediate Chinese II,33220,"Li, Hua",24,7,MWF,1000-1050,LEWIS 306,L
202030,CHIN 211D-001,Chinese Culture & Civilization,32178,"Williams, Philip",30,12,TR,1215-1330,REID 333,L
202030,CHIN 492-001,Independent Study,34759,"Li, Hua",10,0,MW,1200-1250,GAINES ,I
202030,CHMY 102CS-001,Applying Chemistry to Society,31664,"Dratz, Edward",60,30,MWF,1000-1050,CHEEVE 212,L
202030,CHMY 121IN-001,Intro to General Chemistry,30847,"Hartman, Ross",250,233,MWF,0800-0850,GAINES 101,L
202030,CHMY 121IN-009,Intro to General Chemistry,30848,"Yiyen, Galip",20,20,W,1810-2100,GAINES 218,B
202030,CHMY 121IN-002,Intro to General Chemistry,30849,"Amin, Shadmani",0,0,F,1210-1500, ,B
202030,CHMY 121IN-003,Intro to General Chemistry,30850,"Skinner, Hannah",20,20,F,1210-1500,GAINES 218,B
202030,CHMY 121IN-005,Intro to General Chemistry,30851,"Carlson, Mary",20,18,F,0900-1150,GAINES 218,B
202030,CHMY 121IN-006,Intro to General Chemistry,30852,"Waymire, Elizabeth",19,19,R,1510-1800,GAINES 218,B
202030,CHMY 121IN-007,Intro to General Chemistry,30853,"Amin, Shadmani",20,20,R,1210-1500,GAINES 218,B
202030,CHMY 121IN-008,Intro to General Chemistry,30854,"Hartling, Krystyna",19,19,R,0900-1150,GAINES 218,B
202030,CHMY 121IN-010,Intro to General Chemistry,30855,"Hartling, Krystyna",19,19,W,1510-1800,GAINES 218,B
202030,CHMY 121IN-011,Intro to General Chemistry,30856,"Carlson, Mary",20,20,W,1210-1500,GAINES 218,B
202030,CHMY 121IN-012,Intro to General Chemistry,30857,"Mattice, Jenna",19,19,W,0900-1150,GAINES 218,B
202030,CHMY 121IN-013,Intro to General Chemistry,30858,"Hartling, Krystyna",20,20,T,1510-1800,GAINES 218,B
202030,CHMY 121IN-014,Intro to General Chemistry,30859,"Skinner, Hannah",19,19,T,1210-1500,GAINES 218,B
202030,CHMY 121IN-015,Intro to General Chemistry,30860,"Amin, Shadmani",0,0,T,0900-1150, ,B
202030,CHMY 121IN-016,Intro to General Chemistry,32359,"Mattice, Jenna",20,19,F,0900-1150,GAINES 245,B
202030,CHMY 121IN-017,Intro to General Chemistry,32758,"Hill, Sarah",33,32,M,1200-1250,ROBERT 121,R
202030,CHMY 121IN-018,Intro to General Chemistry,32759,"Goodman, Candace",34,33,T,0800-0850,ROBERT 208,R
202030,CHMY 121IN-019,Intro to General Chemistry,32760,"Hill, Sarah",34,33,T,1100-1150,ROBERT 307,R
202030,CHMY 121IN-020,Intro to General Chemistry,32761,"Hill, Sarah",34,34,T,1710-1800,WILSON 1141,R
202030,CHMY 121IN-021,Intro to General Chemistry,32762,"Hill, Sarah",34,34,W,1510-1600,WILSON 1130,R
202030,CHMY 121IN-022,Intro to General Chemistry,32763,"Carlson, Mary",34,32,R,0800-0850,WILSON 1142,R
202030,CHMY 121IN-023,Intro to General Chemistry,32764,"Goodman, Candace",0,0,R,1610-1700,WILSON 1138,R
202030,CHMY 121IN-024,Intro to General Chemistry,32765,"Goodman, Candace",0,0,R,1810-1900,GAINES 030,R
202030,CHMY 121IN-025,Intro to General Chemistry,32766,"Hill, Sarah",34,34,F,1310-1400,WILSON 1138,R
202030,CHMY 123-001,Intro to Organic & Biochem,31064,"O'Hagan, Molly",190,187,MWF,0800-0850,REID 105,L
202030,CHMY 123-002,Intro to Organic & Biochem,31065,"Schlick, Kristian",20,20,T,0900-1150,GAINES 347,B
202030,CHMY 123-003,Intro to Organic & Biochem,31066,"Schlick, Kristian",19,19,T,1210-1500,GAINES 347,B
202030,CHMY 123-004,Intro to Organic & Biochem,31067,"Schlick, Kristian",20,20,W,1210-1500,GAINES 347,B
202030,CHMY 123-005,Intro to Organic & Biochem,31068,"Schlick, Kristian",19,19,R,1510-1800,GAINES 347,B
202030,CHMY 123-006,Intro to Organic & Biochem,31069,"Schlick, Kristian",20,19,F,0900-1150,GAINES 347,B
202030,CHMY 123-007,Intro to Organic & Biochem,31070,"Schlick, Kristian",19,16,F,1210-1500,GAINES 347,B
202030,CHMY 123-008,Intro to Organic & Biochem,32360,"Schlick, Kristian",20,20,M,1210-1500,GAINES 347,B
202030,CHMY 123-009,Intro to Organic & Biochem,32377,"Schlick, Kristian",19,18,R,1210-1500,GAINES 347,B
202030,CHMY 123-012,Intro to Organic & Biochem,33668,"O'Hagan, Molly",30,29,T,1505-1555,WILSON 1126,R
202030,CHMY 123-013,Intro to Organic & Biochem,33669,"McLaughlin, Charles",33,33,W,1610-1700,WILSON 1128,R
202030,CHMY 123-014,Intro to Organic & Biochem,33670,"Carlson, Mary",33,33,R,1005-1055,ROBERT 102,R
202030,CHMY 123-015,Intro to Organic & Biochem,33671,"O'Hagan, Molly",31,31,M,1510-1600,ROBERT 209,R
202030,CHMY 123-016,Intro to Organic & Biochem,33672,"McLaughlin, Charles",33,33,W,1510-1600,WILSON 1128,R
202030,CHMY 123-017,Intro to Organic & Biochem,33673,"Carlson, Mary",31,28,F,1510-1600,ROBERT 209,R
202030,CHMY 123-010,Intro to Organic & Biochem,33742,"Schlick, Kristian",20,14,F,1510-1800,GAINES 347,B
202030,CHMY 123-011,Intro to Organic & Biochem,33768,"Schlick, Kristian",19,19,T,1510-1800,GAINES 347,B
202030,CHMY 141-001,College Chemistry I,31204,"DesEnfants, Robert",290,280,MWF,1000-1050,GAINES 101,L
202030,CHMY 141-008,College Chemistry I,31205,"Olrogg, Garrett",20,20,R,1510-1800,GAINES 245,B
202030,CHMY 141-020,College Chemistry I,31206,"Andrus, Olivia",20,19,W,0900-1150,GAINES 245,B
202030,CHMY 141-015,College Chemistry I,31207,"Hathaway, Alexander",20,20,W,1810-2100,GAINES 247,B
202030,CHMY 141-012,College Chemistry I,31208,"England, Alexis",20,20,R,0900-1150,GAINES 245,B
202030,CHMY 141-013,College Chemistry I,31209,"Compton, Dalton",19,19,R,0900-1150,GAINES 247,B
202030,CHMY 141-016,College Chemistry I,31210,"Henning, Tanner",20,20,W,1510-1800,GAINES 245,B
202030,CHMY 141-017,College Chemistry I,31211,"Anderson, Patrick",19,18,W,1510-1800,GAINES 247,B
202030,CHMY 141-014,College Chemistry I,31212,"Henning, Tanner",20,20,W,1810-2100,GAINES 245,B
202030,CHMY 141-018,College Chemistry I,31213,"Anderson, Patrick",20,20,W,1200-1500,GAINES 247,B
202030,CHMY 141-022,College Chemistry I,31214,"Montoya, Steven",20,20,T,1510-1800,GAINES 245,B
202030,CHMY 141-024,College Chemistry I,31215,"Montoya, Steven",20,20,T,1210-1500,GAINES 245,B
202030,CHMY 141-023,College Chemistry I,31216,"Theisen, Jonah",20,20,T,1210-1500,GAINES 247,B
202030,CHMY 141-026,College Chemistry I,31217,"Andrus, Olivia",20,20,T,0900-1150,GAINES 245,B
202030,CHMY 141-021,College Chemistry I,31218,"Theisen, Jonah",19,19,T,1510-1800,GAINES 247,B
202030,CHMY 141-025,College Chemistry I,31219,"England, Alexis",20,20,T,0900-1150,GAINES 247,B
202030,CHMY 141-005,College Chemistry I,31220,"Van Horssen, Nicholas",20,20,F,1510-1800,GAINES 245,B
202030,CHMY 141-011,College Chemistry I,31221,"Gauvin, Colin",20,20,R,1210-1500,GAINES 245,B
202030,CHMY 141-010,College Chemistry I,31222,"Amin, Shadmani",20,20,R,1210-1500,GAINES 247,B
202030,CHMY 141-009,College Chemistry I,31223,"McKeever, Molly",19,19,R,1510-1800,GAINES 247,B
202030,CHMY 141-002,College Chemistry I,31365,"DesEnfants, Robert",265,213,MWF,1310-1400,GAINES 101,L
202030,CHMY 141-007,College Chemistry I,32361,"Amin, Shadmani",0,0,F,0900-1150, ,B
202030,CHMY 141-019,College Chemistry I,32375,"Montoya, Steven",20,19,W,1200-1500,GAINES 245,B
202030,CHMY 141-006,College Chemistry I,32390,"Amin, Shadmani",0,0,F,1210-1500,GAINES ,B
202030,CHMY 141-003,College Chemistry I,32391,"Chaudhuri, Soumilee",20,20,F,1510-1800,GAINES 247,B
202030,CHMY 141-004,College Chemistry I,32405,"Amin, Shadmani",0,0,F,1510-1800,GAINES ,B
202030,CHMY 141-027,College Chemistry I,32897,"Hathaway, Alexander",20,20,M,1810-2100,GAINES 245,B
202030,CHMY 141-028,College Chemistry I,32898,"McDaniel, Elizabeth",20,20,M,1810-2100,GAINES 247,B
202030,CHMY 141-030,College Chemistry I,32989,"Compton, Dalton",20,20,M,1810-2100,GAINES 249,B
202030,CHMY 141-029,College Chemistry I,33201,"Impano, Stella",19,19,M,1810-2100,GAINES 216,B
202030,CHMY 143-001,College Chemistry II,31225,"Goodman, Candace",250,222,MWF,0900-0950,GAINES 101,L
202030,CHMY 143-002,College Chemistry II,31226,"Goodman, Candace",240,198,MWF,1510-1600,GAINES 101,L
202030,CHMY 143-121,College Chemistry II,31227,"Burman, Nathaniel",19,18,W,1810-2100,GAINES 210,B
202030,CHMY 143-216,College Chemistry II,31228,"Stephens, David",20,15,F,1210-1500,GAINES 210,B
202030,CHMY 143-319,College Chemistry II,31229,"Sindic, Caleb",20,20,R,1510-1800,GAINES 210,B
202030,CHMY 143-118,College Chemistry II,31230,"King, Alexander",20,20,R,1510-1800,GAINES 216,B
202030,CHMY 143-215,College Chemistry II,31231,"Johnson, Justin",19,16,R,1210-1500,GAINES 210,B
202030,CHMY 143-114,College Chemistry II,31232,"Burman, Nathaniel",20,20,R,1210-1500,GAINES 216,B
202030,CHMY 143-213,College Chemistry II,31233,"Baker, Tanya",19,17,R,0900-1150,GAINES 216,B
202030,CHMY 143-111,College Chemistry II,31234,"Sindic, Caleb",19,19,R,0900-1150,GAINES 210,B
202030,CHMY 143-117,College Chemistry II,31235,"Fix, John",19,17,W,1510-1800,GAINES 216,B
202030,CHMY 143-318,College Chemistry II,31236,"Welty, Connor",19,19,W,1510-1800,GAINES 210,B
202030,CHMY 143-113,College Chemistry II,31237,"King, Alexander",19,17,W,1210-1500,GAINES 210,B
202030,CHMY 143-315,College Chemistry II,31238,"Hines, Lauren",19,17,W,1210-1500,GAINES 216,B
202030,CHMY 143-310,College Chemistry II,31239,"Alme, Daniel",20,20,W,0900-1150,GAINES 210,B
202030,CHMY 143-217,College Chemistry II,31240,"Marotta, Amanda",19,18,T,1510-1800,GAINES 210,B
202030,CHMY 143-116,College Chemistry II,31241,"Hines, Lauren",20,19,T,1510-1800,GAINES 216,B
202030,CHMY 143-221,College Chemistry II,31242,"Alme, Daniel",20,19,W,1810-2100,GAINES 216,B
202030,CHMY 143-112,College Chemistry II,31243,"Garman, Kaitlin",20,20,T,1200-1500,GAINES 216,B
202030,CHMY 143-210,College Chemistry II,31244,"Sindic, Caleb",20,20,T,0900-1150,GAINES 210,B
202030,CHMY 143-110,College Chemistry II,31245,"Cote-Burk, Shawn",20,20,T,0900-1150,GAINES 216,B
202030,CHMY 143-214,College Chemistry II,32362,"Cote-Burk, Shawn",20,12,F,0900-1150,GAINES 210,B
202030,CHMY 143-312,College Chemistry II,32372,"Loach, Allison",19,17,F,0900-1150,GAINES 216,B
202030,CHMY 143-212,College Chemistry II,32376,"Cote-Burk, Shawn",20,13,W,0900-1150,GAINES 216,B
202030,CHMY 143-314,College Chemistry II,32392,"Welty, Connor",20,20,T,1210-1500,GAINES 210,B
202030,CHMY 143-115,College Chemistry II,32843,"Pineda, Agustin",19,17,F,1200-1500,GAINES 216,B
202030,CHMY 143-003,College Chemistry II,32985,"Steel, William",180,170,TR,0800-0915,REID 108,L
202030,CHMY 143-321,College Chemistry II,32986,"Yiyen, Galip",20,19,W,0900-1150,GAINES 247,B
202030,CHMY 143-219,College Chemistry II,32987,"Amin, Shadmani",0,0,R,1210-1500,GAINES 249,B
202030,CHMY 143-218,College Chemistry II,32988,"Marotta, Amanda",20,20,R,1510-1800,GAINES 249,B
202030,CHMY 143-120,College Chemistry II,33176,"Fix, John",20,19,M,1810-2100,GAINES 210,B
202030,CHMY 143-119,College Chemistry II,33401,"Putnam, Seth",19,17,F,1510-1800,GAINES 216,B
202030,CHMY 143-313,College Chemistry II,33402,"Amin, Shadmani",0,0,,-, ,B
202030,CHMY 143-317,College Chemistry II,33403,"Casey, Aoife",20,17,F,1210-1500,GAINES 247,B
202030,CHMY 143-220,College Chemistry II,33404,"Stephens, David",19,19,M,1800-2100,GAINES 218,B
202030,CHMY 143-211,College Chemistry II,33405,"Welty, Connor",19,13,T,0900-1150,GAINES 218,B
202030,CHMY 143-320,College Chemistry II,33414,"Saliu, Bukola",19,19,W,1800-2100,GAINES 249,B
202030,CHMY 143-222,College Chemistry II,34467,"Casey, Aoife",19,15,F,0900-1150,GAINES 247,B
202030,CHMY 153-002,Honors College Chemistry II,31248,"Bryant, Kristin",15,8,T,1510-1800,GAINES 249,B
202030,CHMY 153-003,Honors College Chemistry II,31249,"Bryant, Kristin",15,10,W,1510-1800,GAINES 249,B
202030,CHMY 153-004,Honors College Chemistry II,31674,"Bryant, Kristin",15,15,W,1200-1500,GAINES 249,B
202030,CHMY 211-001,Elements of Organic Chemistry,30862,"Holmgren, Steven",114,112,MF,0900-0950,REID 103,L
202030,CHMY 211-001,Elements of Organic Chemistry,30862,"Holmgren, Steven",114,112,TR,0825-0915,REID 103,L
202030,CHMY 211-009,Elements of Organic Chemistry,30863,"Holmgren, Steven",16,16,T,1200-1500,GAINES 318,B
202030,CHMY 211-003,Elements of Organic Chemistry,30864,"Holmgren, Steven",17,17,T,1510-1800,GAINES 318,B
202030,CHMY 211-004,Elements of Organic Chemistry,30865,"Holmgren, Steven",16,16,W,1210-1500,GAINES 318,B
202030,CHMY 211-005,Elements of Organic Chemistry,30866,"Holmgren, Steven",17,17,W,1510-1800,GAINES 318,B
202030,CHMY 211-006,Elements of Organic Chemistry,30867,"Holmgren, Steven",17,17,R,1510-1800,GAINES 318,B
202030,CHMY 211-050,Elements of Organic Chemistry,30868,"Holmgren, Steven",0,11,,-, ,B
202030,CHMY 211-007,Elements of Organic Chemistry,32393,"Holmgren, Steven",17,17,F,1210-1500,GAINES 318,B
202030,CHMY 211-008,Elements of Organic Chemistry,32699,"Holmgren, Steven",0,0,F,1510-1800, ,B
202030,CHMY 294-001,Seminar/Workshop,30665,"Holmgren, Steven",60,13,M,1510-1600,CBB 3,M
202030,CHMY 311-002,Fundamental Analytical Chem,30582,"Klassen, Jane",15,13,W,1210-1500,GAINES 345,B
202030,CHMY 311-003,Fundamental Analytical Chem,30703,"Klassen, Jane",15,13,T,1410-1700,GAINES 345,B
202030,CHMY 311-001,Fundamental Analytical Chem,31612,"Grumstrup, Erik",30,26,TR,1050-1205,NAH 149,L
202030,CHMY 321-001,Organic Chemistry I,33056,"Schlick, Kristian",86,72,TR,1505-1620,REID 101,L
202030,CHMY 321-002,Organic Chemistry I,33057,"Holmgren, Steven",16,16,W,1810-2100,GAINES 318,B
202030,CHMY 321-003,Organic Chemistry I,33058,"Holmgren, Steven",17,17,R,0900-1150,GAINES 318,B
202030,CHMY 321-050,Organic Chemistry I,33059,"Schlick, Kristian",0,6,,-, ,B
202030,CHMY 321-004,Organic Chemistry I,33200,"Holmgren, Steven",16,16,F,1510-1800,GAINES 318,B
202030,CHMY 321-005,Organic Chemistry I,33758,"Holmgren, Steven",16,16,T,1810-2100,GAINES 318,B
202030,CHMY 323-001,Organic Chemistry II,30584,"Cook, Matthew",224,152,MWF,1100-1150,GAINES 101,L
202030,CHMY 323-002,Organic Chemistry II,30585,"Holmgren, Steven",16,16,T,0900-1150,GAINES 316,B
202030,CHMY 323-003,Organic Chemistry II,30586,"Holmgren, Steven",16,15,T,1200-1500,GAINES 316,B
202030,CHMY 323-004,Organic Chemistry II,30587,"Holmgren, Steven",16,14,T,1510-1800,GAINES 316,B
202030,CHMY 323-005,Organic Chemistry II,30588,"Holmgren, Steven",16,11,W,1200-1500,GAINES 316,B
202030,CHMY 323-006,Organic Chemistry II,30589,"Holmgren, Steven",16,13,W,1510-1800,GAINES 316,B
202030,CHMY 323-007,Organic Chemistry II,30590,"Holmgren, Steven",16,16,R,0900-1150,GAINES 316,B
202030,CHMY 323-008,Organic Chemistry II,30591,"Holmgren, Steven",16,12,R,1200-1500,GAINES 316,B
202030,CHMY 323-010,Organic Chemistry II,30592,"Holmgren, Steven",16,14,W,1810-2100,GAINES 316,B
202030,CHMY 323-009,Organic Chemistry II,31439,"Holmgren, Steven",16,14,R,1510-1800,GAINES 316,B
202030,CHMY 323-011,Organic Chemistry II,32373,"Holmgren, Steven",16,12,F,1200-1500,GAINES 316,B
202030,CHMY 323-013,Organic Chemistry II,33737,"Holmgren, Steven",0,0,R,1810-2100,GAINES 316,B
202030,CHMY 323-012,Organic Chemistry II,33738,"Holmgren, Steven",16,8,T,1810-2100,GAINES 316,B
202030,CHMY 323-014,Organic Chemistry II,34222,"Holmgren, Steven",16,6,F,1510-1800,GAINES 316,B
202030,CHMY 333-001,Honors Organic Chemistry II,30793,"Cook, Matthew",25,22,MWF,1310-1400,WILSON 1153,L
202030,CHMY 333-002,Honors Organic Chemistry II,30794,"Hopfner, Sarah",12,10,R,1900-2150,GAINES 318,B
202030,CHMY 333-003,Honors Organic Chemistry II,30795,"Hopfner, Sarah",12,12,R,1210-1500,GAINES 318,B
202030,CHMY 340-001,Environmental Chemistry,34711,"Lawrence, Charles",0,0,MWF,0900-0950,WILSON 1131,L
202030,CHMY 373-001,Phys Chem-Kinetcs & Thrmdynmcs,30594,"Stadie, Nicholas",140,136,MWF,0800-0850,NAH 165,L
202030,CHMY 373-002,Phys Chem-Kinetcs & Thrmdynmcs,35188,"Stadie, Nicholas",140,136,T,1500-1600,GAINES 101,R
202030,CHMY 374-001,Physical Chemistry Lab II,30595,"Callis, Patrik",12,9,R,1215-1500,GAINES 343,A
202030,CHMY 415-001,Struct/Bond in Inorganic Chem,35407,"Broderick, William",12,1,MWF,1410-1500,WILSON 1124,L
202030,CHMY 490R-002,Undergraduate Research,32949,"Bothner, Brian",20,0,,-, ,I
202030,CHMY 490R-003,Undergraduate Research,32950,"Broderick, Joan",20,2,,-, ,I
202030,CHMY 490R-004,Undergraduate Research,32951,"Callis, Patrik",20,0,,-, ,I
202030,CHMY 490R-005,Undergraduate Research,32952,"Cloninger, Mary",20,1,,-, ,I
202030,CHMY 490R-006,Undergraduate Research,32953,"Copie, Valerie",20,0,,-, ,I
202030,CHMY 490R-007,Undergraduate Research,32954,"DuBois, Jennifer",20,0,,-, ,I
202030,CHMY 490R-008,Undergraduate Research,32955,"Dratz, Edward",20,1,,-, ,I
202030,CHMY 490R-009,Undergraduate Research,32956,"Grumstrup, Erik",20,0,,-, ,I
202030,CHMY 490R-010,Undergraduate Research,32957,"Stadie, Nicholas",20,2,,-, ,I
202030,CHMY 490R-011,Undergraduate Research,32958,"Lawrence, Charles",20,0,,-, ,I
202030,CHMY 490R-012,Undergraduate Research,32959,"Livinghouse, Thomas",20,1,,-, ,I
202030,CHMY 490R-013,Undergraduate Research,32960,"Minton, Timothy",20,0,,-, ,I
202030,CHMY 490R-014,Undergraduate Research,32961,"Neufeldt, Sharon",20,1,,-, ,I
202030,CHMY 490R-015,Undergraduate Research,32962,"Cook, Matthew",20,0,,-, ,I
202030,CHMY 490R-016,Undergraduate Research,32963,"Hatzenpichler, Roland",20,0,,-, ,I
202030,CHMY 490R-017,Undergraduate Research,32964,"Walker, Robert",20,1,,-, ,I
202030,CHMY 490R-018,Undergraduate Research,32965,"Szilagyi, Robert",20,0,,-, ,I
202030,CHMY 492-001,Independent Study,30597,"Cook, Matthew",20,2,,-, ,I
202030,CHMY 494-001,Seminar/Workshop,31655,"Lawrence, Charles",30,4,T,1510-1600,CBB 3,M
202030,CHMY 499-001,Senior Thesis/Capstone,30596,"Lawrence, Charles",15,1,,-, ,L
202030,CHMY 513-001,Computational Chemistry,33964,"Szilagyi, Robert",0,0,TR,1630-1745,WILSON 1119,L
202030,CHMY 515-001,Struct/Bond in Inorganic Chem,33926,"Broderick, William",12,5,MWF,1410-1500,WILSON 1124,L
202030,CHMY 540-001,Organic Synthesis,33330,"Livinghouse, Thomas",15,7,TR,1505-1620,WILSON 1125,L
202030,CHMY 551-001,Organic Structure Elucidation,34488,"Cook, Matthew",0,0,MWF,0900-0950, ,L
202030,CHMY 554-001,Organometallic Chemistry,33963,"Neufeldt, Sharon",15,12,MWF,0900-0950,WILSON 1147,L
202030,CHMY 559-001,Kinetics & Dynamics,33331,"Minton, Timothy",15,9,MWF,0900-0950,GAINES 148,L
202030,CHMY 564-001,Adv Quantum Chemistry,32590,"Callis, Patrik",0,0,MWF,1310-1400,GAINES 344,L
202030,CHMY 591-001,Special Topics,35369,"Mock, Michael",10,3,T,1410-1700,GAINES 343,A
202030,CHMY 591-001,Special Topics,35369,"Mock, Michael",10,3,W,1510-1800,GAINES 343,A
202030,CHMY 592-001,Independent Study,31996,"Walker, Robert",20,2,,-, ,I
202030,CHMY 593-801,"Kinetics, Equil & Thermo Tchrs",34260,"Mattson, Amanda",15,5,,-, ,L
202030,CHMY 594-001,Seminar,31995,"Brown, Doreen",50,16,,-, ,M
202030,CHMY 689-001,Grad Research/Instruction,30600,"Callis, Patrik",20,1,,-, ,R
202030,CHMY 689-004,Grad Research/Instruction,30601,"Grumstrup, Erik",20,2,,-, ,R
202030,CHMY 689-005,Grad Research/Instruction,30602,"Livinghouse, Thomas",20,1,,-, ,R
202030,CHMY 689-008,Grad Research/Instruction,30603,"Stadie, Nicholas",20,2,,-, ,R
202030,CHMY 689-010,Grad Research/Instruction,30604,"Walker, Robert",20,3,,-, ,R
202030,CHMY 689-013,Grad Research/Instruction,30669,"Neufeldt, Sharon",20,2,,-, ,R
202030,CHMY 689-012,Grad Research/Instruction,30670,"Minton, Timothy",20,1,,-, ,R
202030,CHMY 689-011,Grad Research/Instruction,30672,"Cloninger, Mary",20,1,,-, ,R
202030,CHMY 689-014,Grad Research/Instruction,30803,"Szilagyi, Robert",20,0,,-, ,R
202030,CHMY 689-002,Grad Research/Instruction,32753,"DuBois, Jennifer",20,0,,-, ,R
202030,CHMY 689-003,Grad Research/Instruction,32754,"Cook, Matthew",20,0,,-, ,R
202030,CHMY 690-001,Doctoral Thesis,30605,"DuBois, Jennifer",20,1,,-, ,I
202030,CHMY 690-002,Doctoral Thesis,32455,"Livinghouse, Thomas",20,1,,-, ,I
202030,CHMY 690-003,Doctoral Thesis,32456,"Cook, Matthew",20,1,,-, ,I
202030,CHMY 690-004,Doctoral Thesis,32457,"Grumstrup, Erik",20,2,,-, ,I
202030,CHMY 690-005,Doctoral Thesis,32458,"Walker, Robert",20,7,,-, ,I
202030,CHMY 690-006,Doctoral Thesis,32459,"Cloninger, Mary",20,1,,-, ,I
202030,CHMY 690-007,Doctoral Thesis,32460,"Minton, Timothy",20,1,,-, ,I
202030,CHMY 690-008,Doctoral Thesis,32461,"Neufeldt, Sharon",20,3,,-, ,I
202030,CHMY 690-009,Doctoral Thesis,32462,"Szilagyi, Robert",20,0,,-, ,I
202030,CHMY 690-011,Doctoral Thesis,32689,"Bothner, Brian",20,1,,-, ,I
202030,CHMY 690-012,Doctoral Thesis,32750,"Callis, Patrik",20,0,,-, ,I
202030,CHMY 690-013,Doctoral Thesis,32751,"Stadie, Nicholas",20,2,,-, ,I
202030,CHMY 690-015,Doctoral Thesis,32752,"Broderick, Joan",20,1,,-, ,I
202030,CHTH 205-001,Drugs and Society,30058,"Brennan, Alison",92,74,MWF,0900-0950,REID 104,L
202030,CHTH 317-001,Health Behavior Theories,30080,"Koltz, Daniel",80,57,TR,1215-1330,REID 104,L
202030,CHTH 325-801,Leadership & Pub Pol in Aging,33895,"Koltz, Daniel",50,26,,-, ,L
